SS_MTR_head,SS_MTR_spouse,RECID
0.0,0.0,3628680
0.1248,0.1872,2700960
0.0,0.0,820110
0.0,0.0,2703800
0.2808,0.0,3549680
0.1248,0.0,2196590
0.0,0.0,3207710
0.0,0.0,2684960
0.0,0.0,3435040
0.0,0.0,3311270
0.2184,0.0936,2844470
0.2808,0.0,2987230
0.0,0.0,3433310
0.0,0.0,3473480
0.0936,0.0,2684420
0.0,0.0,2974290
0.2184,0.0,3143190
0.0936,0.0,2685950
0.2808,0.2808,3280460
0.0,0.0,2730560
0.0936,0.0,3476680
0.0,0.0,57330
0.0,0.0,2645030
0.0,0.0,3127860
0.0,0.0,2876760
0.0936,0.0,2342280
0.0,0.0,2574610
0.0,0.0,3039080
0.0,0.0,2866240
0.0,0.0,2160170
0.0,0.0936,3384450
0.0936000000001,0.1248,3627830
0.0936,0.0936,3136160
0.0936,0.0936,2644510
0.0,0.0,3691610
0.0,0.0936,2968550
0.0936,0.0,2135270
0.1872,0.0,3042400
0.0936,0.0936,3233460
0.2808,0.0,2925290
0.0936,0.5616,2131540
0.0,0.0,693880
0.0,0.0,3194640
0.0,0.0936,1345940
0.0,0.0,3305140
0.0936,0.2808,3064070
0.0,0.0,2843250
0.0936,0.0,1641510
0.0,0.0,3346210
0.0936000000001,0.1872,1977050
0.0,0.0936000000001,57280
0.0936,0.1248,2284300
0.0,0.0,2635860
0.1248,0.0,3516360
0.0,0.0,1167530
0.2808,0.0,3409310
0.0,0.0,3596290
0.0,0.0,1974650
0.0,0.0936,1795020
0.0,0.0,3517390
0.2808,0.2184,1814290
0.0,0.0,1318950
0.0936000000001,0.0936,2733430
0.1872,0.0,2025920
0.0936,0.0936,1611230
0.0936,0.0936000000001,3273000
0.2808,0.2808,2043350
0.1248,0.0936,2526360
0.1248,0.1248,3712070
0.0936,0.0936,2656340
0.0,0.0,3177540
0.1248,0.0,3299910
0.0936,0.0936,3317120
0.0,0.0,2524140
0.0,0.0,2644910
0.0936,0.1872,3303200
0.0,0.0,3472690
0.0,0.0,2194970
0.0,0.0,3644630
0.0936,0.1248,3534320
0.2184,0.0936,2689270
0.0,0.0,2644330
0.0936,0.0,3543000
0.0,0.0,2673950
0.2184,0.0,1541100
0.0,0.0,3304770
0.0936,0.0,3055850
0.5616,0.0,3131800
0.0,0.0,3625090
0.0936,0.0936,3290760
0.0936000000001,0.0,1862740
0.0936,0.0936,2731110
0.0936,0.2808,3509940
0.0936,0.0936,3265450
0.0936,0.0936,3347330
0.0936,0.0936,3576690
0.0,0.0936,3356440
0.0,0.0,1947210
0.0936,0.0,1634740
0.0,0.0,3653090
0.2808,0.0,385420
0.0936,0.0,385421
0.1872,0.0,3023180
0.0936,0.0,3346080
0.0936,0.0,1862290
0.0936,0.0,1862291
0.0936,0.0,3523540
0.0936,0.0,3565951
0.0936000000001,0.0,3565950
0.1872,0.0,2159750
0.0936,0.0,2094160
0.0936,0.0,2555681
0.2184,0.0,2555680
0.0,0.0,2507260
0.2184,0.0,2619604
0.0936,0.0,2619600
0.0936,0.0,2619603
0.0936,0.0,2619602
0.1872,0.0,2619601
0.2808,0.0,1324080
0.0936,0.0,1324081
0.0936,0.0,2998270
0.0936,0.0,3636660
0.0936,0.0,3606650
0.0,0.0,1975260
0.0,0.0,1975261
0.0936,0.0,3546360
0.2808,0.0,2550560
0.0,0.0,1222670
0.0,0.0,2926370
0.2808,0.0,3697730
0.0936,0.0,3628780
0.1872,0.0,2749960
0.0936,0.0,2639930
0.0,0.0,3717300
0.0,0.0,1520261
0.0,0.0,1520260
0.0,0.0,1689700
0.0936,0.0,2945220
0.0,0.0,3141000
0.0936,0.0,2932360
0.0,0.0,3014581
0.0,0.0,3014580
0.0936000000001,0.0,3333690
0.2808,0.1872,3679570
0.0936,0.0,3123230
0.0936,0.0,2553130
0.0936,0.0,2573360
0.1248,0.0,2631320
0.0936,0.0,2696400
0.0936,0.0,1129610
0.0936,0.0,2243540
0.0,0.0,3546380
0.0936000000001,0.0,2290460
0.0936,0.0936,772830
0.0,0.0,1538401
0.0936,0.0,1538400
0.1872,0.0,3122530
0.0,0.0,1819340
0.0936000000001,0.0,2592730
0.0936,0.0936000000001,1899920
0.0936,0.0,1122490
0.1248,0.0,3705710
0.0936000000001,0.0,2409140
0.0936000000001,0.0,2268080
0.2184,0.0,2478930
0.0936,0.0,624530
0.0,0.0,1896030
0.2184,0.0936,353250
0.0936,0.0,27980
0.1872,0.0,2660000
0.2184,0.0,1647120
0.0936,0.0,3488540
0.2184,0.0936,3248510
0.0936,0.1248,24590
0.0936,0.0,2732060
0.2184,0.0,2397070
0.0936,0.0,2508760
0.1872,0.0,2504480
0.0936,0.0,2259380
0.2184,0.0,1215170
0.1872,0.0,3099061
0.2808,0.0,3099060
0.0936000000001,0.0936,2477190
0.0936,0.0936000000001,103301
0.1248,0.2184,103300
0.0936,0.0936,2893670
0.0,0.0,2547460
0.1248,0.0,2915440
0.2808,0.0,3487920
0.0936,0.0936,2130570
0.0,0.0,854930
0.0,0.0,2355280
0.0936,0.0,2793460
0.0936,0.0,1721620
0.1248,0.0,2737010
0.156,0.2184,1668020
0.0,0.0936,3030990
0.0936,0.0,1350660
0.156,0.0936,2277100
0.0,0.0,2642600
0.2808,0.0,2946470
0.0936,0.2808,3248680
0.0936,0.0936000000001,3125190
0.1872,0.0,1520720
0.0936000000001,0.0,3550440
0.2808,0.0,1796320
0.0,0.0,1669800
0.2808,0.0936,1816820
0.0,0.0936000000001,1029790
0.0,0.0,3458530
0.0936000000001,0.0,3560590
0.5616,0.0936,1621890
0.0,0.0,2709830
0.0936,0.0936,2678590
0.0,0.1248,2508060
0.1872,0.0936,1986730
0.0936,0.0,1731410
0.0936,0.0936,3277560
0.0936,0.0936,2607670
0.0936,0.0936,3342250
0.1248,0.0,3305950
0.0,0.0,3457790
0.0936000000001,0.0,1900150
0.2808,0.0,2079850
0.1872,0.0936,1166800
0.0936,0.0936000000001,1166801
0.2808,0.2808,3591470
0.0936,0.2184,1806550
0.0936,0.2184,2910730
0.0936,0.0,3412390
0.1872,0.0,2226700
0.1872,0.1872,2133360
0.0936,0.0,735970
0.2184,0.0,3291750
0.0936,0.0,3559110
0.2808,0.0,3551090
0.156,0.0,3392780
0.2808,0.2808,2273030
0.0,0.0936000000001,1458580
0.0,0.0,2961600
0.0936,0.1872,1496330
0.0936,0.0,1757540
0.2184,0.1872,1829280
0.0936,0.0936,2197000
0.0936,0.0936,2389620
0.2808,0.0,993410
0.0936,0.2808,25360
0.0936,0.0,2801550
0.0936,0.0,2023190
0.2184,0.1872,2514960
0.0,0.0,1148530
0.2808,0.0936,1791310
0.0936,0.0936,1271090
0.1248,0.0,3645640
0.0,0.0,1916990
0.0,0.1248,898500
0.0936,0.0936,1728940
0.0,0.0,2083081
0.0,0.0,2083080
0.0936,0.1248,2712610
0.0936000000001,0.0936000000001,2559510
0.0936,0.0,2787660
0.0936,0.0,2778370
0.0936,0.1248,1582750
0.1248,0.0936,2964840
0.0,0.0,3148620
0.1872,0.0,2366140
0.0,0.0936,2622720
0.0936,0.0,2778910
0.0936,0.0936,2852330
0.0936,0.0936,2873350
0.2808,0.0,2130040
0.0,0.2808,2001290
0.0936,0.0,25350
0.0936,0.2808,2607740
0.0,0.0,2569560
0.0936,0.1248,2604960
0.0936,0.0,2405240
0.1248,0.0,3678840
0.0,0.1248,1830170
0.2808,0.0,2547850
0.0936,0.1872,2773500
0.1248,0.1872,1760410
0.1248,0.0936,2646420
0.0936,0.0,1505450
0.0,0.0,1668120
0.0936,0.2184,2093460
0.1872,0.0936,2150210
0.0936000000001,0.0936,3199630
0.0936000000001,0.0936,2136870
0.0936,0.0,3167340
0.0,0.1872,2119620
0.0,0.0,2745950
0.2808,0.2808,1913010
0.0,0.1872,3523370
0.1872,0.0936,513350
0.1872,0.0936,1934380
0.1872,0.1872,2254400
0.0,0.0,1934900
0.0936,0.2808,2099220
0.0,0.0,2866930
0.2808,0.2808,3410940
0.0,0.0,2960530
0.0936000000001,0.0,3584830
0.0,0.1872,2120060
0.0936,0.0,2756090
0.0936000000001,0.0,2796780
0.0936000000001,0.2184,3600520
0.0936000000001,0.0936,3009930
0.0,0.0936,2490870
0.0,0.1248,2763050
0.0,0.0,2021400
0.0936000000001,0.2184,2607750
0.1872,0.1248,2597980
0.1872,0.1872,2612360
0.0,0.0,2649340
0.0936,0.0,2882760
0.0936,0.0,3461650
0.1872,0.0,2672660
0.0,0.1248,2854130
0.0936,0.0,1665320
0.0936,0.1872,3033150
0.2808,0.2808,1676020
0.0936,0.1872,3124900
0.0936,0.0936,2285370
0.0936,0.0,3661660
0.0,0.1248,2624650
0.1248,0.0,897150
0.0936,0.0936,2596770
0.1872,0.0,2690290
0.0936,0.0936,2820190
0.0,0.0936000000001,3635870
0.0,0.0936,2310710
0.0936000000001,0.1872,2612870
0.0936,0.0,2673790
0.5616,0.1872,1608790
0.0936,0.0,3098120
0.0936000000001,0.0,3098121
0.1872,0.0936000000001,2143310
0.0936,0.0,2622460
0.1872,0.0936000000001,3685581
0.0936,0.1872,3685580
0.0,0.0,2034870
0.0936,0.0936000000001,3386260
0.1248,0.0936,3394990
0.1872,0.0936,1021580
0.0936,0.0936,2762340
0.0936,0.0936000000001,2546850
0.0936,0.0,2607540
0.0936000000001,0.1248,2763010
0.0936,0.0,2092950
0.1248,0.0936,2658290
0.0936,0.2808,2184560
0.0936,0.0,2950560
0.2808,0.0,2661770
0.0,0.0936,2369870
0.0936000000001,0.1248,2612920
0.0,0.0,3148660
0.0936,0.1872,3406910
0.1872,0.0936,1141400
0.0936,0.0,842560
0.0936,0.0936,1093230
0.0,0.0,3327290
0.0936,0.0,3266450
0.0,0.0,2825760
0.0,0.0,2774100
0.0,0.2808,1320560
0.1872,0.0936,2009760
0.0936,0.0,2049190
0.1248,0.5616,3032871
0.1872,0.0936,3032870
0.0,0.0936,1832340
0.0936000000001,0.0936,2503940
0.2184,0.2184,1651770
0.1872,0.0936,2963970
0.0936,0.0936,2308730
0.1872,0.0,3108770
0.0936,0.1872,3562090
0.0,0.1248,3425641
0.0936000000001,0.0936,3425640
0.0,0.0936,3331120
0.0,0.0,1972940
0.0936,0.0,2390030
0.0936000000001,0.1872,2747640
0.5616,0.5616,2960540
0.2808,0.2808,2948570
0.0,0.0936,2081710
0.1872,0.0936,3369390
0.0936,0.0,3386070
0.1248,0.0936,651990
0.1248,0.1872,2734190
0.1248,0.0936000000001,2033450
0.1872,0.0,3562130
0.0936,0.0,3562131
0.1872,0.0,1710900
0.0936,0.1872,2031650
0.1248,0.0,2505480
0.0,0.1872,1148180
0.0,0.0936,1345790
0.0936,0.0,1545760
0.0,0.0,1744140
0.5616,0.0936,3247240
0.0936,0.1248,3597280
0.0,0.0936,2032980
0.0936000000001,0.0,2095260
0.0,0.0,2319830
0.0,0.0,1835610
0.0,0.0,2510380
0.0,0.0,2577400
0.1872,0.0936,3185370
0.0936,0.0,1700090
0.0,0.2808,2925310
0.156,0.2184,1610540
0.5616,0.5616,1670860
0.0,0.0,1795080
0.0936,0.0936,3122541
0.0936,0.0936,3122540
0.2184,0.2184,1935570
0.0936,0.2808,1502000
0.0,0.0,3026040
0.0936,0.1248,1135510
0.0936,0.0,2585450
0.0936,0.0936,2989670
0.1248,0.0,3151440
0.5616,0.0,1423630
0.0936,0.0936,1782010
0.1872,0.1872,1139990
0.0936000000001,0.0936,2712810
0.1872,0.0,1426420
0.0936,0.0,1016910
0.2808,0.0,1266290
0.0,0.0,2034740
0.2808,0.1872,2458800
0.1872,0.0,2046900
0.0936,0.0,2448180
0.2184,0.0,1208740
0.0,0.0936,1828650
0.5616,0.0,1828651
0.0936,0.0,3137030
0.2184,0.0,718010
0.0936,0.1872,2020190
0.1872,0.0,3498960
0.0,0.0,2054460
0.0,0.0,2891130
0.0936,0.1872,1540880
0.0936000000001,0.0936,2327480
0.0,0.0,1139310
0.0936,0.0936,1359900
0.1872,0.2808,2121170
0.0936000000001,0.1872,2120950
0.0,0.0,2267380
0.0936,0.0936000000001,2952190
0.2808,0.0,1180350
0.5616,0.0,879220
0.1872,0.0,2327510
0.0936,0.2808,2525420
0.1248,0.0936000000001,2544980
0.0,0.0,2680360
0.1872,0.1872,2809040
0.2184,0.0,13250
0.2184,0.0936,2644390
0.0936000000001,0.0936000000001,2451170
0.1872,0.0,1938600
0.0,0.0,2983370
0.0936,0.0,104280
0.5616,0.0,11430
0.0936,0.0,3460130
0.2184,0.0936,871970
0.1248,0.0936,2236220
0.1872,0.1872,3253980
0.0,0.0,3519230
0.0,0.1872,2514230
0.1872,0.2184,2445350
0.0936000000001,0.0,2185770
0.0,0.0936,2944890
0.0936,0.2184,874150
0.0936,0.1872,1099190
0.0936,0.2184,2124110
0.1872,0.0936,2183410
0.2808,0.0,57870
0.0936,0.0,1258570
0.2184,0.2808,1795900
0.1248,0.0,2033750
0.0936,0.1872,3383491
0.0,0.2808,3383490
0.0936,0.0,2725200
0.156,0.0,2491830
0.0936,0.0,3018160
0.0,0.1248,2678640
0.5616,0.0936,2678641
0.0936,0.0,1978010
0.0936,0.0,2597740
0.2808,0.0936000000001,3478110
0.0936,0.0,1814180
0.0936,0.0,2118510
0.5616,0.0,2991990
0.0936,0.1248,3056040
0.1872,0.0,2730270
0.0936,0.0,983320
0.0,0.0,2480660
0.0936,0.0936,2243800
0.0,0.0,2638900
0.2808,0.0,2000860
0.0936,0.2808,2655010
0.0,0.0,2891020
0.1872,0.0936,2422820
0.0,0.0,2559420
0.2184,0.0,2547800
0.0,0.0,2569120
0.0,0.0936,2587760
0.5616,0.0936000000001,2758270
0.0936,0.0936,3276390
0.0,0.1872,2627670
0.0936,0.0936,891330
0.2184,0.0,1643340
0.0936,0.0,2092910
0.0,0.0,2193250
0.0,0.0,2639800
0.1248,0.0,1192950
0.156,0.2184,2104260
0.0936,0.0936,2278790
0.0936,0.0936,1252480
0.0936,0.0936,3062460
0.1872,0.0,1412920
0.2808,0.0,3002440
0.2808,0.0936,2936510
0.0,0.0,3371260
0.0936,0.0,1708340
0.0936,0.0936,1870930
0.2808,0.0,2130410
0.0936,0.2808,1863100
0.1872,0.0936,2087050
0.1872,0.1872,1422621
0.0936000000001,0.0936000000001,1422620
0.0,0.1248,3005700
0.0,0.0,2816160
0.0936,0.0,3467220
0.0936,0.0936,2560460
0.0936,0.0,3267450
0.0936,0.1872,3176630
0.0936,0.0,2185110
0.5616,0.1872,3717630
0.0936,0.0936,3717631
0.0936,0.0,1304740
0.2808,0.0,1876410
0.0936,0.0,3366090
0.0,0.1248,226850
0.0,0.1872,2042840
0.1872,0.0936,2786180
0.0936,0.0936,2562770
0.0936,0.0,825511
0.2808,0.0,825510
0.0,0.0,1724230
0.2808,0.0,3409470
0.2808,0.0936,3371010
0.0,0.0,3548470
0.2184,0.2184,1616270
0.0,0.0,2573020
0.1872,0.1872,2748590
0.0936,0.0,3049960
0.0,0.2184,2128730
0.5616,0.2808,2469650
0.0,0.0,2480250
0.0936,0.1872,3551150
0.0936,0.0936,27940
0.0936,0.0936,2965180
0.0,0.0,2796050
0.2184,0.0,897910
0.5616,0.0936,897911
0.0936,0.0,3157380
0.2808,0.0936,2688560
0.5616,0.5616,1672570
0.0936,0.0,1110550
0.1872,0.0936,1896660
0.1248,0.0,2504500
0.0936,0.0936000000001,226880
0.0936,0.0,1884790
0.2808,0.0,1884791
0.2808,0.1872,2046100
0.0936,0.1872,3412650
0.0936,0.0,3026490
0.0936,0.0,3161740
0.0936,0.0936,1337800
0.0936,0.0,2112390
0.5616,0.0,2654950
0.0936,0.0936,3129260
0.0936,0.0,1479580
0.0936,0.0,1851550
0.0936,0.0,2069110
0.0,0.0,2127520
0.1248,0.0936,2135390
0.0936,0.0,2135391
0.0936,0.2808,3408810
0.0,0.0,3560250
0.0936,0.2184,3013660
0.0,0.2808,1910260
0.0936,0.1872,2434570
0.2184,0.0,3041010
0.5616,0.0,1976790
0.0,0.0936,2138510
0.0,0.0,2341160
0.0936000000001,0.0,2435480
0.0936,0.0,2435481
0.1248,0.0,2614990
0.2808,0.2808,1473280
0.2184,0.0,1851980
0.0936,0.0,1911440
0.1248,0.0936,2228140
0.1248,0.0936000000001,2976810
0.0936,0.2808,1673960
0.0936,0.2808,2254050
0.0,0.0936000000001,2478860
0.0,0.0,899830
0.0,0.1872,1438400
0.0,0.1872,2614520
0.1248,0.0936,2639990
0.0,0.0936,1596970
0.0936,0.0936000000001,2119170
0.1248,0.0936000000001,2516940
0.0,0.0,1389360
0.0,0.2808,1510030
0.0936,0.0936,965520
0.0,0.0,2969860
0.0936,0.0,3342670
0.0936000000001,0.0,1438920
0.0936,0.0,1784920
0.0,0.0936,2574660
0.0936,0.0936,2213200
0.2808,0.2808,1834520
0.0936,0.0936,2199120
0.0936,0.0936,3246520
0.0,0.0936,2124160
0.0936,0.0936,1817250
0.0936000000001,0.0936,2179080
0.0,0.0936,1391890
0.0,0.0936,2083500
0.1248,0.0936,2460660
0.0936,0.2808,3411300
0.0936000000001,0.0,2733850
0.0,0.0,3388860
0.0,0.0936000000001,2505320
0.0,0.0,1181680
0.0936000000001,0.0,1652130
0.0936,0.0936,2661800
0.1248,0.0,10020
0.0936,0.0,733370
0.0936000000001,0.0936000000001,2550050
0.0,0.0,2896610
0.0936,0.0,1482730
0.0936,0.2808,2878370
0.1248,0.0,2932260
0.0936,0.0936,3283580
0.0936,0.1872,1240990
0.0,0.0936000000001,2045900
0.1248,0.0936,2117890
0.0936,0.0,2266520
0.0936000000001,0.0,3709610
0.0,0.0,2552620
0.0936,0.0936,1653550
0.0,0.0,2201520
0.2184,0.0936,985670
0.0936,0.0,1795940
0.0,0.0,1831110
0.0,0.0,2102210
0.0,0.0,2281010
0.0936,0.0936,2775080
0.1872,0.0936,2049750
0.0,0.0936,3645810
0.1872,0.0936000000001,1538630
0.0936,0.0,2703770
0.2808,0.0936,1521350
0.0936,0.0936,3150270
0.1248,0.0,2727510
0.0936,0.0936000000001,2837460
0.2808,0.2808,1060540
0.0936,0.0936,1060541
0.0,0.5616,1875400
0.5616,0.0936,1538670
0.0,0.0936,2301360
0.0936,0.0936000000001,2251110
0.0936,0.0,2546570
0.0,0.0936,2570440
0.1248,0.0936,1369090
0.0936,0.0936,1613640
0.0936,0.0,2612270
0.0936,0.0,2702500
0.0936,0.0,2753020
0.2808,0.2184,2045890
0.1248,0.0,2451070
0.1872,0.0,3406600
0.0936,0.0936000000001,2676160
0.1872,0.0,3370800
0.0,0.0,2696230
0.0,0.0936,2828640
0.0,0.0,1281810
0.0,0.0936000000001,1505620
0.0,0.1872,2083960
0.0,0.0,3005990
0.5616,0.2184,2118440
0.0936,0.1248,1942670
0.0,0.0,2072370
0.0,0.2184,2192870
0.0936,0.2184,2423810
0.0,0.0,3495991
0.0,0.0,3495990
0.0,0.0936,1525200
0.0,0.0936,2507730
0.0936,0.1872,1608660
0.0936,0.0,2027970
0.1248,0.0936,1416740
0.1248,0.0,1193950
0.0936000000001,0.0,1851750
0.0,0.0936,2040690
0.0,0.1248,2654090
0.0,0.0936,1087320
0.0936,0.0936,1391320
0.0936000000001,0.0936,2091020
0.0936,0.0,3703490
0.0,0.0,2081510
0.0936,0.0936,2950670
0.2184,0.0,3278900
0.0936,0.0936,1284330
0.1248,0.1872,2091350
0.0936,0.2808,1228430
0.0936,0.0936,2095890
0.0936,0.0,2492420
0.0936,0.0936,2983350
0.0936,0.0936000000001,3516350
0.0,0.0936000000001,1692930
0.0936,0.0936,1137480
0.0,0.0,2253230
0.0,0.0936,2864090
0.0936,0.0,1934310
0.0,0.0936,2093610
0.2184,0.0936,843390
0.0936,0.0936,2442150
0.2808,0.5616,1888770
0.1248,0.0,2530470
0.0936,0.1872,3028940
0.1872,0.0,1417570
0.0,0.0,1710430
0.0,0.0,2685130
0.2808,0.1872,990300
0.0,0.0936,1237200
0.0936,0.0936,2539050
0.0936,0.1248,3064860
0.2808,0.0,1467170
0.0936,0.2808,1921020
0.2808,0.0,1921021
0.2808,0.2808,2229620
0.0936,0.0,2351050
0.5616,0.0936,2816460
0.0,0.2184,3172380
0.0936,0.0,1423530
0.0,0.0936,1692310
0.1872,0.0936,3477130
0.0936,0.2184,2698020
0.0936,0.1872,1935270
0.0936,0.1872,1392110
0.0936000000001,0.0936000000001,1726490
0.0,0.0,2098331
0.0,0.0,2098330
0.5616,0.5616,2516070
0.2808,0.1248,2850061
0.0936,0.0,2850060
0.0936,0.2808,1999480
0.0936,0.0,2130220
0.2808,0.0936000000001,2651620
0.0936,0.0936,551200
0.0936,0.0,1431320
0.0936,0.1248,1824850
0.0936,0.1872,2885780
0.0936,0.0,565670
0.0,0.0,2112480
0.0,0.0,1354560
0.0936000000001,0.0,2859780
0.0,0.1872,3704240
0.0,0.0,1900100
0.0,0.0,3659650
0.0936,0.0,1984120
0.0936,0.1872,2503220
0.2184,0.0936,3702280
0.0936,0.0,1935260
0.0936,0.0936000000001,2539120
0.0936000000001,0.0936000000001,2695170
0.0,0.0936,1985500
0.1248,0.0,3578510
0.0936,0.0936,2000380
0.0936,0.0,3311770
0.0936,0.0,942130
0.0936,0.0,2027240
0.0,0.0,2193130
0.2184,0.0936000000001,1542910
0.5616,0.5616,1388370
0.1872,0.0936,3606520
0.0,0.2808,1611710
0.1248,0.0,2285730
0.0936,0.1248,3257601
0.0936,0.0936000000001,3257600
0.0936,0.0,1985040
0.0,0.1872,2215630
0.0936,0.0936,2461940
0.0936,0.0936,2461941
0.0936,0.0,3183870
0.0936,0.0936,1617670
0.0936,0.0936,2145080
0.0936,0.0,2252560
0.0,0.0,2698650
0.0936,0.0,2036020
0.0,0.0,2278240
0.0,0.0936000000001,1444870
0.0,0.0,3648690
0.0936,0.0936000000001,2211170
0.0,0.0936,2838500
0.0936,0.0,3535070
0.0936000000001,0.1872,1911730
0.1248,0.0,2101160
0.0936,0.0936000000001,381270
0.0,0.0936,1264490
0.0,0.0936,2785410
0.0936,0.0936000000001,3488790
0.0936,0.0,1917970
0.0936,0.0,2570610
0.0,0.1248,2278380
0.0,0.0,3128510
0.0,0.0,1140931
0.0,0.0,1140930
0.0936,0.1248,2713410
0.1248,0.0,3185390
0.0,0.1872,836240
0.2184,0.0936000000001,1187530
0.0936,0.1248,1187531
0.0936,0.0936,1604900
0.1872,0.0,3409040
0.0936,0.0,1510730
0.1248,0.0,1554400
0.0,0.0936,1818370
0.0,0.0,2280780
0.0,0.0,1554250
0.0936,0.0936000000001,2606820
0.0936,0.1248,3086430
0.1872,0.0,1550030
0.1872,0.0,2685680
0.2184,0.0936,3550090
0.1872,0.0,3284350
0.2184,0.1872,1801490
0.0,0.2184,917920
0.0,0.0,3176400
0.5616,0.0936,1554920
0.0936,0.0936,2085740
0.0936,0.0,2598570
0.1248,0.0936,2737180
0.1248,0.0,2778620
0.0936,0.1872,3275670
0.1872,0.0,295190
0.0936,0.0936,1095720
0.1872,0.0936,2690910
0.1872,0.0,3541720
0.0,0.0,1972700
0.0936,0.1872,1041490
0.0936,0.0936,1041491
0.1872,0.0936,1556450
0.0936,0.0936,2283770
0.0936,0.5616,2746050
0.0936,0.0,1519070
0.0936,0.0936,1747500
0.0936,0.2808,2269390
0.0936,0.0,2655090
0.0,0.0936,1084980
0.0936,0.0936,1431570
0.0,0.1248,2000900
0.0,0.0936000000001,2498940
0.0936,0.0936000000001,1652580
0.1248,0.0,997680
0.0,0.1872,1293660
0.0,0.0936,1758590
0.1872,0.0936000000001,2176690
0.0936,0.2808,2193840
0.0936,0.2184,1696030
0.0,0.1248,1833410
0.1872,0.0,3551440
0.0,0.0936,2194060
0.2808,0.0936000000001,2894310
0.1248,0.1872,1017530
0.0,0.0,1446170
0.0,0.0,1446171
0.2808,0.2808,1770070
0.0936,0.1248,2129850
0.0936,0.0936,2139690
0.0936,0.2808,2950740
0.0,0.2808,3413130
0.0936,0.0,27230
0.0,0.0936000000001,3304530
0.0936,0.0936,2469280
0.0936,0.0936,3128801
0.1248,0.1872,3128800
0.0,0.0,3538190
0.0936,0.0936000000001,1441740
0.0936,0.0936,2098110
0.0936,0.2184,2788920
0.0,0.0,2872960
0.0936,0.0936,2636380
0.0,0.0936000000001,2673680
0.0936,0.0936,2700501
0.2184,0.0936,2700500
0.0,0.0,2468250
0.1872,0.0,2758700
0.2184,0.0936,2043340
0.1872,0.0,2187080
0.0936,0.0936,2215891
0.0936,0.2184,2215890
0.0936,0.0936,1750060
0.1872,0.0936,1815440
0.0936,0.0,1827760
0.1248,0.2184,2504650
0.0,0.0,2281070
0.0,0.0,2407790
0.1248,0.1872,1222220
0.0,0.0936,2049740
0.0,0.0936,2287340
0.0936,0.1248,2342780
0.1872,0.0936,3036600
0.1248,0.0,3350230
0.0936,0.0,2126260
0.0,0.1872,2144470
0.0936,0.0936,872240
0.0,0.0,2390120
0.0936,0.0936,2252020
0.2808,0.0,1692480
0.0936,0.2808,1827590
0.0936,0.0936,2082020
0.1248,0.2808,2715540
0.0936,0.0,2715541
0.0,0.1872,2849530
0.0,0.0,3243110
0.0936000000001,0.0,3469300
0.0936,0.0,1854341
0.0936,0.0,1854340
0.2808,0.0936000000001,2657170
0.1872,0.0,679921
0.0936000000001,0.0,679920
0.2808,0.0936,1510101
0.0936,0.0936,1510100
0.1248,0.1872,1805410
0.0936,0.0,2847580
0.0936,0.0,2992530
0.0936000000001,0.0936,3704760
0.0,0.0,1619440
0.2808,0.2808,2141990
0.0936,0.0936,1764070
0.0,0.2808,2480600
0.0,0.0,1141230
0.1248,0.0,1816520
0.0,0.2184,2567580
0.0,0.0,1973090
0.0936000000001,0.0936000000001,1330001
0.1248,0.0,1330000
0.156,0.1872,1725910
0.0936,0.0936,2686951
0.0936000000001,0.0,2686950
0.0,0.0936,2092150
0.0936,0.0936000000001,3394350
0.0,0.0,1483230
0.0936,0.0936,2328370
0.0936,0.0936,3476170
0.0936,0.0,23270
0.0,0.0936,1032380
0.0,0.0,1276000
0.2184,0.0936000000001,2079560
0.0,0.0,1303780
0.0936,0.2184,1912470
0.1248,0.0936,3439930
0.0936,0.1248,2541040
0.0,0.1872,3645890
0.1872,0.0,1865850
0.0936000000001,0.1872,2740140
0.0936,0.0936,1100060
0.0936,0.0936000000001,1526720
0.0,0.1248,2642930
0.0936,0.0,2127441
0.0,0.0,2127440
0.2184,0.0,1017210
0.0936,0.0936000000001,1827300
0.0936,0.0936000000001,2336470
0.0,0.0,2559370
0.0936,0.0,3392130
0.0,0.0,3520880
0.0,0.0,2652790
0.0936,0.0,1882940
0.0936,0.0,2025180
0.0,0.1872,2089740
0.0,0.0,3035180
0.0,0.0,3412120
0.0,0.0936000000001,1816590
0.0936,0.0,2023110
0.2184,0.0,2698360
0.0936,0.0,2913130
0.2184,0.0,2913131
0.0936000000001,0.0,2920800
0.0,0.0,1468000
0.0,0.0936000000001,1481060
0.1872,0.1872,1821500
0.0936,0.0936,2134511
0.0936,0.0936,2134510
0.0936,0.0,3658190
0.0936,0.0936000000001,2791160
0.1872,0.0936,985910
0.0936,0.5616,985911
0.1872,0.0,2038400
0.0936,0.0,2038401
0.0,0.0,2203970
0.0936,0.0936,2572800
0.2184,0.0936,2018970
0.0936000000001,0.0,2876560
0.0936,0.0,3108130
0.1872,0.2184,2284870
0.0936,0.2184,2125210
0.0,0.0936000000001,3651570
0.0,0.0,2523990
0.1248,0.0936000000001,1960780
0.1248,0.0,3341660
0.0936,0.2808,1034640
0.0936,0.1248,1327610
0.1248,0.0,2081560
0.2184,0.1872,3646690
0.0936,0.0936,2571490
0.0936,0.0,558860
0.0,0.0936,1991550
0.0936000000001,0.0936,1991551
0.0,0.0,3222610
0.0936000000001,0.0936,1584300
0.0936,0.0936,2025040
0.1248,0.2808,1423080
