SS_MTR_head,SS_MTR_head,SS_MTR_spouse,SS_MTR_spouse,earned_income_head,earned_income_spouse,CPSSEQ,AIME_head,AIME_spouse
0,0.0,0.0,0.0,2000.0,0.0,299,0.0,0.0
0,0.09984,0.0,0.09984,29000.0,29000.0,300,2417.85714286,2417.85714286
0,0.2808,0.0,0.0,300.0,0.0,301,25.342458724,0.0
0,0.0998400000001,0.0,0.0,50000.0,0.0,302,3783.77074889,0.0
0,0.0,0.0,0.0,24000.0,0.0,303,0.0,0.0
0,0.0467999999999,0.0,0.2808,75000.0,1500.0,304,5940.41776887,119.974715324
0,0.0,0.0,0.0,309000.0,309000.0,305,7750.0,8065.0
0,0.0,0.0,0.0,1200.0,0.0,306,0.0,0.0
0,0.0468,0.0,0.0998400000001,79000.0,34000.0,307,6114.33801903,2738.418182
0,0.09984,0.0,0.0,18000.0,0.0,308,1343.6184345,0.0
0,0.0,0.0,0.0,2036.0,0.0,309,0.0,0.0
0,0.0,0.0,0.0,0.0,-2000.0,310,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,311,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,312,0.0,0.0
0,0.09984,0.0,0.09984,19000.0,16000.0,313,1205.62150776,1157.8563984
0,0.0,0.0,0.0,0.0,0.0,314,0.0,0.0
0,0.09984,0.0,0.0,20000.0,0.0,315,1513.79738656,0.0
0,0.0,0.0,0.0,0.0,0.0,316,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,317,0.0,0.0
0,0.2808,0.0,0.0,3600.0,0.0,318,277.858475981,0.0
0,0.09984,0.0,0.0,26500.0,0.0,319,2209.52380952,0.0
0,0.0,0.0,0.0,0.0,0.0,320,0.0,0.0
0,0.0998400000001,0.0,0.0,33000.0,0.0,321,2560.89459598,0.0
0,0.0467999999999,0.0,0.0467999999999,70000.0,70000.0,322,5190.56397226,5020.55783786
0,0.09984,0.0,0.5616,28100.0,6100.0,323,2236.48954858,464.18038252
0,0.09984,0.0,0.0,11000.0,0.0,324,917.857142857,0.0
0,0.0,0.0,0.0998399999999,51000.0,51000.0,325,0.0,3798.52832676
0,0.0,0.0,0.0998400000001,118000.0,52000.0,326,0.0,3566.49595227
0,0.0998400000001,0.0,0.0,42000.0,0.0,327,3169.82893021,0.0
0,0.09984,0.0,0.0,48000.0,0.0,328,3507.61087927,0.0
0,0.0,0.0,0.0,0.0,0.0,329,0.0,0.0
0,0.0998400000001,0.0,0.0,60000.0,0.0,330,4854.96530002,0.0
0,0.0,0.0,0.0,0.0,0.0,331,0.0,0.0
0,0.0998400000001,0.0,0.0998400000001,45000.0,45000.0,332,3369.41811067,3383.29724501
0,0.0,0.0,0.0,0.0,0.0,333,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,334,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,335,0.0,0.0
0,0.0,0.0,0.0467999999999,129500.0,92000.0,336,9686.24615781,7515.99815706
0,0.0,0.0,0.0,37000.0,0.0,337,0.0,0.0
0,0.2808,0.0,0.0,9000.0,0.0,338,701.228880411,0.0
0,0.0,0.0,0.0,16000.0,0.0,339,0.0,0.0
0,0.09984,0.0,0.0,24000.0,0.0,340,1858.35003827,0.0
0,0.0,0.0,0.0,8000.0,0.0,341,0.0,0.0
0,0.0468,0.0,0.0468,116000.0,116000.0,342,7843.33333333,6966.61309145
0,0.09984,0.0,0.0,28000.0,0.0,343,2334.52380952,0.0
0,0.0,0.0,0.0,0.0,0.0,344,0.0,0.0
0,0.09984,0.0,0.0998400000001,30000.0,30000.0,345,2297.31839759,1999.79125604
0,0.0,0.0,0.0,160000.0,150000.0,346,7582.14285714,7407.14285714
0,0.0,0.0,0.0,0.0,0.0,347,0.0,0.0
0,0.0467999999999,0.0,0.0,98000.0,0.0,348,7025.91508647,0.0
0,0.0,0.0,0.0468,145000.0,70000.0,349,9756.42857143,5679.78339439
0,0.0,0.0,0.0,0.0,0.0,350,0.0,0.0
0,0.0998399999999,0.0,0.0,52000.0,0.0,351,4301.67887022,0.0
0,0.09984,0.0,0.0,27000.0,0.0,352,2225.39459968,0.0
0,0.0998399999999,0.0,0.0,50000.0,0.0,353,4167.85714286,0.0
0,0.0,0.0,0.0,0.0,0.0,354,0.0,0.0
0,0.0998399999999,0.0,0.0,33102.0,0.0,355,2534.77456527,0.0
0,0.0,0.0,0.0,0.0,0.0,356,0.0,0.0
0,0.09984,0.0,0.0,52900.0,0.0,357,3932.74204016,0.0
0,0.0,0.0,0.0,58000.0,0.0,358,0.0,0.0
0,0.09984,0.0,0.0,19000.0,0.0,359,1584.52380952,0.0
